match_id,team1,score1,team2,score2,event,link
2384742,ENCE,13,MANA,11,Digital Crusade DraculaN Season 1,https://www.hltv.org/matches/2384742/ence-vs-mana-digital-crusade-draculan-season-1
2384836,ECSTATIC,0,fnatic,2,BLAST Open London 2025,https://www.hltv.org/matches/2384836/ecstatic-vs-fnatic-blast-open-london-2025
2384743,Nexus,7,EYEBALLERS,13,Digital Crusade DraculaN Season 1,https://www.hltv.org/matches/2384743/nexus-vs-eyeballers-digital-crusade-draculan-season-1
2384745,Monte,13,aimclub,4,Digital Crusade DraculaN Season 1,https://www.hltv.org/matches/2384745/monte-vs-aimclub-digital-crusade-draculan-season-1
2384826,33,2,KHAN,1,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384826/33-vs-khan-majestic-landalan-3-closed-qualifier
2384744,9INE,16,HyperSpirit,14,Digital Crusade DraculaN Season 1,https://www.hltv.org/matches/2384744/9ine-vs-hyperspirit-digital-crusade-draculan-season-1
2384980,The Huns,2,The QUBE,1,MESA Pro Series Fall 2025,https://www.hltv.org/matches/2384980/the-huns-vs-the-qube-mesa-pro-series-fall-2025
2384746,ENCE,13,Insiders,5,Digital Crusade DraculaN Season 1,https://www.hltv.org/matches/2384746/ence-vs-insiders-digital-crusade-draculan-season-1
2384879,JiJieHao,2,Zero Tenacity,0,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384879/jijiehao-vs-zero-tenacity-cct-season-3-europe-series-5
2384963,TYLOO,2,B8,1,Perfect World CS Challenge Series 1,https://www.hltv.org/matches/2384963/tyloo-vs-b8-perfect-world-cs-challenge-series-1
2384751,EYEBALLERS,13,INFINITE,9,Digital Crusade DraculaN Season 1,https://www.hltv.org/matches/2384751/eyeballers-vs-infinite-digital-crusade-draculan-season-1
2384748,Inner Circle,10,HyperSpirit,13,Digital Crusade DraculaN Season 1,https://www.hltv.org/matches/2384748/inner-circle-vs-hyperspirit-digital-crusade-draculan-season-1
2384962,3DMAX,2,Lynn Vision,0,Perfect World CS Challenge Series 1,https://www.hltv.org/matches/2384962/3dmax-vs-lynn-vision-perfect-world-cs-challenge-series-1
2384936,Marsborne,2,Chicken Coop,0,Dust2.us Eagle Masters Series 3,https://www.hltv.org/matches/2384936/marsborne-vs-chicken-coop-dust2us-eagle-masters-series-3
2384942,Fluxo,1,BESTIA,2,ESL Challenger League Season 50 South America Cup 1,https://www.hltv.org/matches/2384942/fluxo-vs-bestia-esl-challenger-league-season-50-south-america-cup-1
2384933,Wildcard,2,ASPYRE,0,Dust2.us Eagle Masters Series 3,https://www.hltv.org/matches/2384933/wildcard-vs-aspyre-dust2us-eagle-masters-series-3
2384814,FURIA,2,Legacy,1,BLAST Open London 2025,https://www.hltv.org/matches/2384814/furia-vs-legacy-blast-open-london-2025
2384952,OG,0,PARIVISION,2,ESL Challenger League Season 50 Europe Cup 1,https://www.hltv.org/matches/2384952/og-vs-parivision-esl-challenger-league-season-50-europe-cup-1
2384878,BetBoom,2,Monte,0,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384878/betboom-vs-monte-cct-season-3-europe-series-5
2384953,Zero Tenacity,1,ENCE,0,ESL Challenger League Season 50 Europe Cup 1,https://www.hltv.org/matches/2384953/zero-tenacity-vs-ence-esl-challenger-league-season-50-europe-cup-1
2384825,CYBERSHOKE,1,Nuclear TigeRES,2,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384825/cybershoke-vs-nuclear-tigeres-majestic-landalan-3-closed-qualifier
2384813,Spirit,2,FlyQuest,0,BLAST Open London 2025,https://www.hltv.org/matches/2384813/spirit-vs-flyquest-blast-open-london-2025
2384877,FUT,2,Betera,0,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384877/fut-vs-betera-cct-season-3-europe-series-5
2384568,NomadS,1,Rare Atom,2,ESL Challenger League Season 50 Asia-Pacific Cup 1,https://www.hltv.org/matches/2384568/nomads-vs-rare-atom-esl-challenger-league-season-50-asia-pacific-cup-1
2384812,G2,2,Liquid,0,BLAST Open London 2025,https://www.hltv.org/matches/2384812/g2-vs-liquid-blast-open-london-2025
2384876,ENCE,0,ARCRED,2,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384876/ence-vs-arcred-cct-season-3-europe-series-5
2384824,GUN5,0,K27,2,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384824/gun5-vs-k27-majestic-landalan-3-closed-qualifier
2384811,MOUZ,2,Imperial,1,BLAST Open London 2025,https://www.hltv.org/matches/2384811/mouz-vs-imperial-blast-open-london-2025
2384875,HOTU,1,Alliance,2,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384875/hotu-vs-alliance-cct-season-3-europe-series-5
2384823,Sangal,2,1win,1,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384823/sangal-vs-1win-majestic-landalan-3-closed-qualifier
2384927,FengDa,0,Kaleido,2,Perfect World CS Challenge Series 1 China Closed Qualifier,https://www.hltv.org/matches/2384927/fengda-vs-kaleido-perfect-world-cs-challenge-series-1-china-closed-qualifier
2384926,Rare Atom,2,Just Swing,1,Perfect World CS Challenge Series 1 China Closed Qualifier,https://www.hltv.org/matches/2384926/rare-atom-vs-just-swing-perfect-world-cs-challenge-series-1-china-closed-qualifier
2384947,BLUEJAYS,2,Marsborne,1,ESL Challenger League Season 50 North America Cup 1,https://www.hltv.org/matches/2384947/bluejays-vs-marsborne-esl-challenger-league-season-50-north-america-cup-1
2384940,BESTIA,2,Flamengo,0,ESL Challenger League Season 50 South America Cup 1,https://www.hltv.org/matches/2384940/bestia-vs-flamengo-esl-challenger-league-season-50-south-america-cup-1
2384941,Dusty Roots,0,Fluxo,1,ESL Challenger League Season 50 South America Cup 1,https://www.hltv.org/matches/2384941/dusty-roots-vs-fluxo-esl-challenger-league-season-50-south-america-cup-1
2384810,Natus Vincere,2,fnatic,0,BLAST Open London 2025,https://www.hltv.org/matches/2384810/natus-vincere-vs-fnatic-blast-open-london-2025
2384695,Johnny Speeds,1,ENCE,2,ESL Challenger League Season 50 Europe Cup 1,https://www.hltv.org/matches/2384695/johnny-speeds-vs-ence-esl-challenger-league-season-50-europe-cup-1
2384693,PARIVISION,1,9INE,2,ESL Challenger League Season 50 Europe Cup 1,https://www.hltv.org/matches/2384693/parivision-vs-9ine-esl-challenger-league-season-50-europe-cup-1
2384874,ARCRED,2,SPARTA,0,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384874/arcred-vs-sparta-cct-season-3-europe-series-5
2384692,Zero Tenacity,1,BetBoom,2,ESL Challenger League Season 50 Europe Cup 1,https://www.hltv.org/matches/2384692/zero-tenacity-vs-betboom-esl-challenger-league-season-50-europe-cup-1
2384822,Sangal,2,FORZE Reload,1,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384822/sangal-vs-forze-reload-majestic-landalan-3-closed-qualifier
2384694,Gentle Mates,0,OG,2,ESL Challenger League Season 50 Europe Cup 1,https://www.hltv.org/matches/2384694/gentle-mates-vs-og-esl-challenger-league-season-50-europe-cup-1
2384809,FaZe,2,ECSTATIC,1,BLAST Open London 2025,https://www.hltv.org/matches/2384809/faze-vs-ecstatic-blast-open-london-2025
2384821,GUN5,0,AMKAL,2,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384821/gun5-vs-amkal-majestic-landalan-3-closed-qualifier
2384567,Rare Atom,1,Lynn Vision,2,ESL Challenger League Season 50 Asia-Pacific Cup 1,https://www.hltv.org/matches/2384567/rare-atom-vs-lynn-vision-esl-challenger-league-season-50-asia-pacific-cup-1
2384808,GamerLegion,2,Virtus.pro,0,BLAST Open London 2025,https://www.hltv.org/matches/2384808/gamerlegion-vs-virtuspro-blast-open-london-2025
2384896,SPARTA,2,kONO,1,European Pro League Series 2 Closed Qualifier,https://www.hltv.org/matches/2384896/sparta-vs-kono-european-pro-league-series-2-closed-qualifier
2384820,CYBERSHOKE,2,KHAN,0,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384820/cybershoke-vs-khan-majestic-landalan-3-closed-qualifier
2384807,Vitality,2,M80,1,BLAST Open London 2025,https://www.hltv.org/matches/2384807/vitality-vs-m80-blast-open-london-2025
2384819,RUBY,2,ARCRED,1,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384819/ruby-vs-arcred-majestic-landalan-3-closed-qualifier
2384895,1win,2,Mousquetaires,0,European Pro League Series 2 Closed Qualifier,https://www.hltv.org/matches/2384895/1win-vs-mousquetaires-european-pro-league-series-2-closed-qualifier
2384615,ASPYRE,1,Marsborne,2,ESL Challenger League Season 50 North America Cup 1,https://www.hltv.org/matches/2384615/aspyre-vs-marsborne-esl-challenger-league-season-50-north-america-cup-1
2384613,M80,2,InControl,1,ESL Challenger League Season 50 North America Cup 1,https://www.hltv.org/matches/2384613/m80-vs-incontrol-esl-challenger-league-season-50-north-america-cup-1
2384612,BLUEJAYS,0,NRG,2,ESL Challenger League Season 50 North America Cup 1,https://www.hltv.org/matches/2384612/bluejays-vs-nrg-esl-challenger-league-season-50-north-america-cup-1
2384579,BESTIA,1,9z,2,ESL Challenger League Season 50 South America Cup 1,https://www.hltv.org/matches/2384579/bestia-vs-9z-esl-challenger-league-season-50-south-america-cup-1
2384581,Fluxo,2,ShindeN,0,ESL Challenger League Season 50 South America Cup 1,https://www.hltv.org/matches/2384581/fluxo-vs-shinden-esl-challenger-league-season-50-south-america-cup-1
2384818,9BOOMPRO,2,Nuclear TigeRES,1,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384818/9boompro-vs-nuclear-tigeres-majestic-landalan-3-closed-qualifier
2384578,RED Canids,1,Dusty Roots,0,ESL Challenger League Season 50 South America Cup 1,https://www.hltv.org/matches/2384578/red-canids-vs-dusty-roots-esl-challenger-league-season-50-south-america-cup-1
2384689,OG,2,BC.Game,1,ESL Challenger League Season 50 Europe Cup 1,https://www.hltv.org/matches/2384689/og-vs-bcgame-esl-challenger-league-season-50-europe-cup-1
2384871,Metizport,2,SPARTA,0,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384871/metizport-vs-sparta-cct-season-3-europe-series-5
2384688,Gentle Mates,2,Nemiga,0,ESL Challenger League Season 50 Europe Cup 1,https://www.hltv.org/matches/2384688/gentle-mates-vs-nemiga-esl-challenger-league-season-50-europe-cup-1
2384691,Nexus,0,ENCE,2,ESL Challenger League Season 50 Europe Cup 1,https://www.hltv.org/matches/2384691/nexus-vs-ence-esl-challenger-league-season-50-europe-cup-1
2384817,Betera,2,1win,1,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384817/betera-vs-1win-majestic-landalan-3-closed-qualifier
2384690,Johnny Speeds,1,Betera,0,ESL Challenger League Season 50 Europe Cup 1,https://www.hltv.org/matches/2384690/johnny-speeds-vs-betera-esl-challenger-league-season-50-europe-cup-1
2384870,Betclic,1,Monte,2,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384870/betclic-vs-monte-cct-season-3-europe-series-5
2384566,NomadS,2,The Huns,0,ESL Challenger League Season 50 Asia-Pacific Cup 1,https://www.hltv.org/matches/2384566/nomads-vs-the-huns-esl-challenger-league-season-50-asia-pacific-cup-1
2384816,33,2,SPARTA,0,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384816/33-vs-sparta-majestic-landalan-3-closed-qualifier
2384921,FengDa,2,BORING PLAYERS,1,Perfect World CS Challenge Series 1 China Closed Qualifier,https://www.hltv.org/matches/2384921/fengda-vs-boring-players-perfect-world-cs-challenge-series-1-china-closed-qualifier
2384815,SENZA,0,K27,2,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384815/senza-vs-k27-majestic-landalan-3-closed-qualifier
2384919,FengDa,2,Magic Cape,0,Perfect World CS Challenge Series 1 China Closed Qualifier,https://www.hltv.org/matches/2384919/fengda-vs-magic-cape-perfect-world-cs-challenge-series-1-china-closed-qualifier
2384868,500,0,ARCRED,2,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384868/500-vs-arcred-cct-season-3-europe-series-5
2384867,CYBERSHOKE,1,Reason,2,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384867/cybershoke-vs-reason-cct-season-3-europe-series-5
2384668,Wildcard Academy,2,EYEBALLERS,1,United21 League Season 36,https://www.hltv.org/matches/2384668/wildcard-academy-vs-eyeballers-united21-league-season-36
2384918,Rare Atom,2,WDNMD,0,Perfect World CS Challenge Series 1 China Closed Qualifier,https://www.hltv.org/matches/2384918/rare-atom-vs-wdnmd-perfect-world-cs-challenge-series-1-china-closed-qualifier
2384916,Rare Atom,2,Pressure Monsters,0,Perfect World CS Challenge Series 1 China Closed Qualifier,https://www.hltv.org/matches/2384916/rare-atom-vs-pressure-monsters-perfect-world-cs-challenge-series-1-china-closed-qualifier
2384902,Lazer Cats,1,TNL,2,Legion Regular Cup 2025,https://www.hltv.org/matches/2384902/lazer-cats-vs-tnl-legion-regular-cup-2025
2384802,Zero Tenacity,2,Metizport,1,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384802/zero-tenacity-vs-metizport-cct-season-3-europe-series-5
2384728,Sangal,0,Nuclear TigeRES,2,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384728/sangal-vs-nuclear-tigeres-majestic-landalan-3-closed-qualifier
2384801,Alliance,2,SPARTA,0,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384801/alliance-vs-sparta-cct-season-3-europe-series-5
2384899,33,2,Hesta,1,RESF Russia Cup 2025,https://www.hltv.org/matches/2384899/33-vs-hesta-resf-russia-cup-2025
2384388,The MongolZ,3,Aurora,0,Esports World Cup 2025,https://www.hltv.org/matches/2384388/the-mongolz-vs-aurora-esports-world-cup-2025
2384800,Tricked,0,Monte,2,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384800/tricked-vs-monte-cct-season-3-europe-series-5
2384900,ALGO,0,Lazer Cats,2,Legion Regular Cup 2025,https://www.hltv.org/matches/2384900/algo-vs-lazer-cats-legion-regular-cup-2025
2384725,CYBERSHOKE,2,K27,1,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384725/cybershoke-vs-k27-majestic-landalan-3-closed-qualifier
2384387,Vitality,1,Falcons,2,Esports World Cup 2025,https://www.hltv.org/matches/2384387/vitality-vs-falcons-esports-world-cup-2025
2384386,Aurora,2,Falcons,0,Esports World Cup 2025,https://www.hltv.org/matches/2384386/aurora-vs-falcons-esports-world-cup-2025
2384722,GUN5,1,1win,2,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384722/gun5-vs-1win-majestic-landalan-3-closed-qualifier
2384798,Partizan,2,ARCRED,0,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384798/partizan-vs-arcred-cct-season-3-europe-series-5
2384385,The MongolZ,2,Vitality,1,Esports World Cup 2025,https://www.hltv.org/matches/2384385/the-mongolz-vs-vitality-esports-world-cup-2025
2384723,ARCRED,2,SPARTA,1,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384723/arcred-vs-sparta-majestic-landalan-3-closed-qualifier
2384797,CYBERSHOKE,0,Betera,2,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384797/cybershoke-vs-betera-cct-season-3-europe-series-5
2384796,500,2,FAVBET,1,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384796/500-vs-favbet-cct-season-3-europe-series-5
2384599,Alliance,2,EYEBALLERS,3,European Pro League Season 27,https://www.hltv.org/matches/2384599/alliance-vs-eyeballers-european-pro-league-season-27
2384724,RUBY,0,9BOOMPRO,2,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384724/ruby-vs-9boompro-majestic-landalan-3-closed-qualifier
2384721,33,0,AMKAL,2,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384721/33-vs-amkal-majestic-landalan-3-closed-qualifier
2384857,Marsborne,2,BOSS,0,Dust2.us Eagle Masters Series 3,https://www.hltv.org/matches/2384857/marsborne-vs-boss-dust2us-eagle-masters-series-3
2384383,Falcons,2,MOUZ,1,Esports World Cup 2025,https://www.hltv.org/matches/2384383/falcons-vs-mouz-esports-world-cup-2025
2384687,BC.Game,0,BetBoom,2,Exort The Proving Grounds Season 3,https://www.hltv.org/matches/2384687/bcgame-vs-betboom-exort-the-proving-grounds-season-3
2384686,BetBoom,2,TNL,1,Exort The Proving Grounds Season 3,https://www.hltv.org/matches/2384686/betboom-vs-tnl-exort-the-proving-grounds-season-3
2384384,HEROIC,0,Aurora,2,Esports World Cup 2025,https://www.hltv.org/matches/2384384/heroic-vs-aurora-esports-world-cup-2025
2384547,Alliance,2,ARCRED,0,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384547/alliance-vs-arcred-cct-season-3-europe-series-5
2384598,FORZE Reload,1,EYEBALLERS,2,European Pro League Season 27,https://www.hltv.org/matches/2384598/forze-reload-vs-eyeballers-european-pro-league-season-27
2384546,CYBERSHOKE,1,Metizport,2,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384546/cybershoke-vs-metizport-cct-season-3-europe-series-5
2384685,BC.Game,2,OG,0,Exort The Proving Grounds Season 3,https://www.hltv.org/matches/2384685/bcgame-vs-og-exort-the-proving-grounds-season-3
2384545,Betclic,1,SPARTA,2,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384545/betclic-vs-sparta-cct-season-3-europe-series-5
2384667,EYEBALLERS,2,BIG Academy,0,United21 League Season 36,https://www.hltv.org/matches/2384667/eyeballers-vs-big-academy-united21-league-season-36
2384784,BLUEJAYS,2,Marsborne,0,Dust2.us Eagle Masters Series 3,https://www.hltv.org/matches/2384784/bluejays-vs-marsborne-dust2us-eagle-masters-series-3
2384782,Wildcard,2,Getting Info,0,Dust2.us Eagle Masters Series 3,https://www.hltv.org/matches/2384782/wildcard-vs-getting-info-dust2us-eagle-masters-series-3
2384381,TYLOO,0,Vitality,2,Esports World Cup 2025,https://www.hltv.org/matches/2384381/tyloo-vs-vitality-esports-world-cup-2025
2384720,GUN5,2,SPARTA,0,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384720/gun5-vs-sparta-majestic-landalan-3-closed-qualifier
2384684,TNL,2,CYBERSHOKE,0,Exort The Proving Grounds Season 3,https://www.hltv.org/matches/2384684/tnl-vs-cybershoke-exort-the-proving-grounds-season-3
2384382,The MongolZ,2,3DMAX,1,Esports World Cup 2025,https://www.hltv.org/matches/2384382/the-mongolz-vs-3dmax-esports-world-cup-2025
2384683,fnatic,0,OG,2,Exort The Proving Grounds Season 3,https://www.hltv.org/matches/2384683/fnatic-vs-og-exort-the-proving-grounds-season-3
2384543,500,0,Eternal Fire,2,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384543/500-vs-eternal-fire-cct-season-3-europe-series-5
2384719,Betera,2,K27,0,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384719/betera-vs-k27-majestic-landalan-3-closed-qualifier
2384303,MOUZ,2,Virtus.pro,1,Esports World Cup 2025,https://www.hltv.org/matches/2384303/mouz-vs-virtuspro-esports-world-cup-2025
2384596,GenOne,0,EYEBALLERS,2,European Pro League Season 27,https://www.hltv.org/matches/2384596/genone-vs-eyeballers-european-pro-league-season-27
2384304,G2,0,Falcons,2,Esports World Cup 2025,https://www.hltv.org/matches/2384304/g2-vs-falcons-esports-world-cup-2025
2384682,BC.Game,2,Spirit Academy,0,Exort The Proving Grounds Season 3,https://www.hltv.org/matches/2384682/bcgame-vs-spirit-academy-exort-the-proving-grounds-season-3
2384718,RUBY,1,KHAN,0,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384718/ruby-vs-khan-majestic-landalan-3-closed-qualifier
2384597,Alliance,2,FORZE Reload,1,European Pro League Season 27,https://www.hltv.org/matches/2384597/alliance-vs-forze-reload-european-pro-league-season-27
2384681,ECSTATIC,1,BetBoom,2,Exort The Proving Grounds Season 3,https://www.hltv.org/matches/2384681/ecstatic-vs-betboom-exort-the-proving-grounds-season-3
2384541,FAVBET,0,Monte,2,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384541/favbet-vs-monte-cct-season-3-europe-series-5
2384717,ARCRED,0,1win,2,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384717/arcred-vs-1win-majestic-landalan-3-closed-qualifier
2384665,Wildcard Academy,2,EYEBALLERS,0,United21 League Season 36,https://www.hltv.org/matches/2384665/wildcard-academy-vs-eyeballers-united21-league-season-36
2384572,Sharks,0,Fluxo,2,ESL Challenger League Season 50 South America Cup 1,https://www.hltv.org/matches/2384572/sharks-vs-fluxo-esl-challenger-league-season-50-south-america-cup-1
2384305,FaZe,1,Aurora,2,Esports World Cup 2025,https://www.hltv.org/matches/2384305/faze-vs-aurora-esports-world-cup-2025
2384306,Spirit,1,HEROIC,2,Esports World Cup 2025,https://www.hltv.org/matches/2384306/spirit-vs-heroic-esports-world-cup-2025
2384570,Imperial,0,Flamengo,1,ESL Challenger League Season 50 South America Cup 1,https://www.hltv.org/matches/2384570/imperial-vs-flamengo-esl-challenger-league-season-50-south-america-cup-1
2384680,BetBoom,2,Betclic,0,Exort The Proving Grounds Season 3,https://www.hltv.org/matches/2384680/betboom-vs-betclic-exort-the-proving-grounds-season-3
2384540,Tricked,0,ARCRED,2,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384540/tricked-vs-arcred-cct-season-3-europe-series-5
2384716,Sangal,2,AMKAL,0,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384716/sangal-vs-amkal-majestic-landalan-3-closed-qualifier
2384299,Vitality,2,Liquid,0,Esports World Cup 2025,https://www.hltv.org/matches/2384299/vitality-vs-liquid-esports-world-cup-2025
2384300,TYLOO,2,Astralis,1,Esports World Cup 2025,https://www.hltv.org/matches/2384300/tyloo-vs-astralis-esports-world-cup-2025
2384679,BIG,1,Spirit Academy,2,Exort The Proving Grounds Season 3,https://www.hltv.org/matches/2384679/big-vs-spirit-academy-exort-the-proving-grounds-season-3
2384539,Partizan,2,Monte,1,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384539/partizan-vs-monte-cct-season-3-europe-series-5
2384715,CYBERSHOKE,0,FORZE Reload,2,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384715/cybershoke-vs-forze-reload-majestic-landalan-3-closed-qualifier
2384594,Leo,0,EYEBALLERS,2,European Pro League Season 27,https://www.hltv.org/matches/2384594/leo-vs-eyeballers-european-pro-league-season-27
2384301,Natus Vincere,1,3DMAX,2,Esports World Cup 2025,https://www.hltv.org/matches/2384301/natus-vincere-vs-3dmax-esports-world-cup-2025
2384595,GenOne,2,K27,1,European Pro League Season 27,https://www.hltv.org/matches/2384595/genone-vs-k27-european-pro-league-season-27
2384302,GamerLegion,0,The MongolZ,2,Esports World Cup 2025,https://www.hltv.org/matches/2384302/gamerlegion-vs-the-mongolz-esports-world-cup-2025
2384678,ENCE,0,BC.Game,2,Exort The Proving Grounds Season 3,https://www.hltv.org/matches/2384678/ence-vs-bcgame-exort-the-proving-grounds-season-3
2384538,Metizport,2,500,0,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384538/metizport-vs-500-cct-season-3-europe-series-5
2384713,33,1,Nuclear TigeRES,2,Majestic LanDaLan 3 Closed Qualifier,https://www.hltv.org/matches/2384713/33-vs-nuclear-tigeres-majestic-landalan-3-closed-qualifier
2384537,CYBERSHOKE,2,Eternal Fire,0,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384537/cybershoke-vs-eternal-fire-cct-season-3-europe-series-5
2384677,fnatic,2,Tricked,0,Exort The Proving Grounds Season 3,https://www.hltv.org/matches/2384677/fnatic-vs-tricked-exort-the-proving-grounds-season-3
2384777,Marsborne,2,Chicken Coop,1,Dust2.us Eagle Masters Series 3,https://www.hltv.org/matches/2384777/marsborne-vs-chicken-coop-dust2us-eagle-masters-series-3
2384778,Wildcard,2,BOSS,0,Dust2.us Eagle Masters Series 3,https://www.hltv.org/matches/2384778/wildcard-vs-boss-dust2us-eagle-masters-series-3
2384630,Fluxo,2,9z,0,CCT Season 3 South America Series 3,https://www.hltv.org/matches/2384630/fluxo-vs-9z-cct-season-3-south-america-series-3
2384629,Sharks,1,9z,2,CCT Season 3 South America Series 3,https://www.hltv.org/matches/2384629/sharks-vs-9z-cct-season-3-south-america-series-3
2384536,Nexus,0,SPARTA,2,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384536/nexus-vs-sparta-cct-season-3-europe-series-5
2384628,Flamengo,1,Fluxo,2,CCT Season 3 South America Series 3,https://www.hltv.org/matches/2384628/flamengo-vs-fluxo-cct-season-3-south-america-series-3
2384675,OG,2,Partizan,0,Exort The Proving Grounds Season 3,https://www.hltv.org/matches/2384675/og-vs-partizan-exort-the-proving-grounds-season-3
2384534,Alliance,2,Reason,1,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384534/alliance-vs-reason-cct-season-3-europe-series-5
2384592,K27,1,FORZE Reload,2,European Pro League Season 27,https://www.hltv.org/matches/2384592/k27-vs-forze-reload-european-pro-league-season-27
2384674,ECSTATIC,2,HOTU,0,Exort The Proving Grounds Season 3,https://www.hltv.org/matches/2384674/ecstatic-vs-hotu-exort-the-proving-grounds-season-3
2384662,WOPA,0,EYEBALLERS,2,United21 League Season 36,https://www.hltv.org/matches/2384662/wopa-vs-eyeballers-united21-league-season-36
2384673,TNL,2,9INE,1,Exort The Proving Grounds Season 3,https://www.hltv.org/matches/2384673/tnl-vs-9ine-exort-the-proving-grounds-season-3
2384533,Zero Tenacity,2,FAVBET,0,CCT Season 3 Europe Series 5,https://www.hltv.org/matches/2384533/zero-tenacity-vs-favbet-cct-season-3-europe-series-5
2384593,Alliance,2,EYEBALLERS,0,European Pro League Season 27,https://www.hltv.org/matches/2384593/alliance-vs-eyeballers-european-pro-league-season-27
2384627,BESTIA,1,Fluxo,2,CCT Season 3 South America Series 3,https://www.hltv.org/matches/2384627/bestia-vs-fluxo-cct-season-3-south-america-series-3
2384676,Passion UA,0,CYBERSHOKE,1,Exort The Proving Grounds Season 3,https://www.hltv.org/matches/2384676/passion-ua-vs-cybershoke-exort-the-proving-grounds-season-3
2384647,Tricked,2,JiJieHao,1,Exort The Proving Grounds Season 3,https://www.hltv.org/matches/2384647/tricked-vs-jijiehao-exort-the-proving-grounds-season-3
2384625,2GAME,0,Sharks,2,CCT Season 3 South America Series 3,https://www.hltv.org/matches/2384625/2game-vs-sharks-cct-season-3-south-america-series-3
2384532,SPARTA,1,RUBY,0,CCT Season 3 Europe Series 5 Closed Qualifier,https://www.hltv.org/matches/2384532/sparta-vs-ruby-cct-season-3-europe-series-5-closed-qualifier
2384646,ARCRED,0,HOTU,2,Exort The Proving Grounds Season 3,https://www.hltv.org/matches/2384646/arcred-vs-hotu-exort-the-proving-grounds-season-3
2384624,9z,2,ODDIK,0,CCT Season 3 South America Series 3,https://www.hltv.org/matches/2384624/9z-vs-oddik-cct-season-3-south-america-series-3
2384590,Leo,2,Bushido Wildcats,0,European Pro League Season 27,https://www.hltv.org/matches/2384590/leo-vs-bushido-wildcats-european-pro-league-season-27
2384530,Eternal Fire,2,SINNERS,1,CCT Season 3 Europe Series 5 Closed Qualifier,https://www.hltv.org/matches/2384530/eternal-fire-vs-sinners-cct-season-3-europe-series-5-closed-qualifier
2384645,9INE,2,Nexus,0,Exort The Proving Grounds Season 3,https://www.hltv.org/matches/2384645/9ine-vs-nexus-exort-the-proving-grounds-season-3
